UTME    UTMN    DICT
331     2775    3112
331     2777    3112
333     2775    3112
332     2772    3112
331     2772    3112
329     2775    3112
330     2775    3112
326     2775    3112
327     2775    3112
326     2776    3112
330     2778    3112
327     2776    3112
332     2773    3112
329     2778    3112
332     2774    3112
331     2774    3112
329     2776    3112
333     2774    3112
331     2773    3112
333     2778    3112
339     2778    3112
328     2774    3112
330     2774    3112
327     2774    3112
337     2777    3112
332     2778    3112
335     2778    3112
331     2778    3112
334     2778    3112
336     2778    3112
333     2777    3112
337     2778    3112
328     2775    3112
335     2777    3112
331     2776    3112
336     2777    3112
338     2777    3112
328     2777    3112
329     2777    3112
326     2777    3112
327     2777    3112
330     2773    3112
332     2771    3112
331     2771    3112
326     2778    3112
338     2778    3112
332     2776    3112
330     2776    3112
328     2776    3112
333     2776    3112
327     2778    3112
338     2779    3112
332     2779    3112
330     2779    3112
334     2779    3112
335     2779    3112
331     2779    3112
336     2779    3112
337     2779    3112
334     2780    3112
332     2780    3112
335     2780    3112
330     2780    3112
331     2780    3112
333     2779    3112
336     2780    3112
337     2780    3112
333     2780    3112
341     2780    3112
339     2779    3112
342     2780    3112
331     2781    3112
340     2779    3112
341     2779    3112
332     2781    3112
342     2779    3112
294     2760    3113
292     2759    3113
293     2759    3113
291     2759    3113
294     2761    3113
297     2762    3113
294     2762    3113
292     2762    3113
293     2762    3113
296     2761    3113
292     2761    3113
293     2761    3113
291     2761    3113
296     2762    3113
295     2762    3113
295     2760    3113
292     2760    3113
293     2760    3113
291     2760    3113
295     2761    3113
295     2763    3113
296     2764    3113
297     2763    3113
295     2764    3113
296     2763    3113
293     2764    3113
294     2763    3113
294     2764    3113
293     2763    3113
297     2775    3114
296     2775    3114
295     2775    3114
296     2774    3114
295     2776    3114
298     2776    3114
297     2776    3114
296     2776    3114
294     2776    3115
292     2776    3115
293     2776    3115
291     2776    3115
292     2779    3115
290     2779    3115
294     2775    3115
292     2775    3115
293     2775    3115
292     2773    3115
292     2774    3115
293     2774    3115
293     2779    3115
294     2774    3115
294     2777    3115
291     2774    3115
291     2775    3115
294     2778    3115
292     2778    3115
293     2778    3115
290     2778    3115
291     2778    3115
291     2777    3115
295     2774    3115
295     2777    3115
292     2777    3115
293     2777    3115
294     2773    3115
291     2779    3115
293     2773    3115
291     2780    3115
291     2769    3116
292     2770    3116
292     2771    3116
293     2771    3116
291     2771    3116
291     2770    3116
292     2772    3116
293     2772    3116
291     2772    3116
289     2773    3116
291     2773    3116
288     2773    3116
290     2773    3116
287     2773    3116
289     2776    3117
288     2776    3117
286     2776    3117
285     2776    3117
284     2776    3117
282     2776    3117
283     2776    3117
281     2776    3117
287     2776    3117
289     2775    3117
288     2775    3117
290     2775    3117
287     2775    3117
285     2775    3117
284     2775    3117
284     2777    3117
283     2775    3117
278     2778    3117
286     2777    3117
283     2778    3117
286     2778    3117
284     2774    3117
290     2776    3117
283     2777    3117
280     2779    3117
278     2779    3117
281     2779    3117
284     2779    3117
282     2779    3117
283     2779    3117
279     2779    3117
289     2774    3117
288     2774    3117
290     2774    3117
287     2774    3117
286     2775    3117
286     2774    3117
285     2774    3117
285     2779    3117
285     2778    3117
284     2778    3117
282     2778    3117
281     2778    3117
279     2778    3117
280     2778    3117
290     2777    3117
289     2777    3117
288     2777    3117
287     2777    3117
285     2777    3117
282     2777    3117
281     2777    3117
279     2777    3117
280     2777    3117
286     2779    3117
286     2773    3117
285     2773    3117
287     2778    3117
285     2780    3117
285     2781    3117
283     2780    3117
284     2780    3117
309     2767    3118
313     2767    3118
312     2767    3118
313     2766    3118
311     2767    3118
311     2766    3118
312     2766    3118
310     2763    3118
310     2766    3118
312     2763    3118
310     2764    3118
311     2764    3118
311     2763    3118
313     2764    3118
313     2768    3118
312     2764    3118
310     2767    3118
311     2765    3118
313     2765    3118
312     2765    3118
310     2765    3118
313     2753    3119
312     2751    3119
313     2751    3119
312     2752    3119
308     2753    3119
311     2753    3119
309     2753    3119
310     2753    3119
310     2754    3119
314     2752    3119
307     2753    3119
309     2754    3119
310     2751    3119
309     2752    3119
311     2751    3119
309     2751    3119
308     2752    3119
307     2752    3119
311     2752    3119
313     2752    3119
308     2754    3119
312     2753    3119
314     2753    3119
314     2751    3119
310     2752    3119
316     2759    3119
312     2761    3119
314     2759    3119
313     2755    3119
315     2755    3119
312     2756    3119
314     2756    3119
312     2759    3119
315     2759    3119
311     2759    3119
313     2759    3119
316     2761    3119
314     2758    3119
316     2757    3119
314     2761    3119
312     2755    3119
310     2761    3119
314     2755    3119
314     2754    3119
311     2755    3119
316     2758    3119
311     2756    3119
312     2758    3119
310     2756    3119
315     2756    3119
310     2758    3119
313     2756    3119
309     2758    3119
309     2756    3119
309     2755    3119
310     2755    3119
308     2755    3119
307     2755    3119
317     2761    3119
311     2761    3119
315     2761    3119
313     2761    3119
311     2754    3119
312     2760    3119
311     2760    3119
310     2759    3119
315     2760    3119
310     2760    3119
316     2760    3119
313     2754    3119
312     2754    3119
312     2757    3119
313     2758    3119
311     2758    3119
314     2760    3119
313     2757    3119
315     2758    3119
315     2757    3119
313     2760    3119
309     2757    3119
314     2757    3119
311     2757    3119
310     2757    3119
314     2767    3119
318     2765    3119
317     2767    3119
317     2765    3119
311     2762    3119
317     2762    3119
315     2762    3119
318     2768    3119
319     2767    3119
320     2763    3119
314     2766    3119
319     2766    3119
316     2766    3119
318     2764    3119
318     2766    3119
321     2764    3119
317     2766    3119
317     2764    3119
319     2764    3119
314     2764    3119
314     2763    3119
315     2766    3119
319     2762    3119
321     2766    3119
315     2764    3119
315     2763    3119
313     2763    3119
317     2769    3119
319     2769    3119
316     2769    3119
318     2769    3119
316     2764    3119
320     2764    3119
320     2766    3119
316     2768    3119
318     2762    3119
312     2762    3119
314     2768    3119
319     2763    3119
321     2765    3119
317     2768    3119
314     2762    3119
320     2765    3119
318     2763    3119
316     2763    3119
315     2767    3119
318     2767    3119
321     2763    3119
315     2768    3119
319     2765    3119
314     2765    3119
315     2765    3119
313     2762    3119
320     2767    3119
316     2765    3119
316     2762    3119
316     2767    3119
317     2763    3119
319     2768    3119
318     2770    3119
324     2753    3120
323     2753    3120
323     2751    3120
318     2751    3120
322     2751    3120
319     2751    3120
320     2751    3120
315     2751    3120
322     2752    3120
320     2752    3120
327     2752    3120
317     2752    3120
316     2752    3120
317     2751    3120
323     2752    3120
326     2752    3120
316     2751    3120
